hex,type,flight,r,t,alt_baro,gs,track,baro_rate,lat,lon,nic,rc,seen_pos,mlat,tisb,messages,seen,rssi,is_spoofed
a0abc5,adsb_icao,SKW6942 ,N142SY,E75L,30000,409.5,260.58,0,44.353622,-105.301208,8,186,0.203,[],[],5650709,0.0,-14.8,False
a7130c,adsb_icao,SWA3879 ,N555LV,B737,38000,374.8,252.29,0,37.505276,-105.287535,7,371,0.064,[],[],8162439,0.1,-11.4,False
a133a4,adsb_icao,N177ET  ,N177ET,C177,9600,121.8,194.26,,39.984276,-105.234042,9,75,0.202,[],[],150244,0.1,-5.9,False
acd303,adsb_icao,N925ZG  ,N925ZG,PC12,26000,231.1,262.29,0,39.627548,-105.229081,8,186,0.012,[],[],179173,0.0,-14.1,False
a2e098,adsb_icao,ASA1405 ,N285AK,B739,34000,402.4,303.65,0,39.636624,-105.21698,8,186,0.034,[],[],10532974,0.0,-6.2,False
a06796,adsb_icao,N125PM  ,N125PM,DHC6,14100,128.9,118.75,,40.147293,-105.211914,9,75,0.283,[],[],735654,0.1,-6.3,False
a39a58,adsb_icao,N331JK  ,N331JK,C172,5550,79.1,212.08,-1024,40.177281,-105.178611,9,75,0.163,[],[],1683263,0.0,-6.6,False
a5958c,adsb_icao,SWA3019 ,N459WN,B737,19100,343.2,255.32,3008,39.789082,-105.173523,7,371,0.143,[],[],8663901,0.1,-10.4,False
adb35c,adsb_icao,JBU578  ,N982JB,A321,33000,521.5,116.17,0,32.678321,-105.142972,8,186,0.374,[],[],13189306,0.1,-7.9,False
a1b609,adsb_icao,N20913  ,N20913,C172,9000,121.3,3.78,64,39.922268,-105.137329,9,75,0.243,[],[],2774808,0.0,-7.7,False
a61ff5,adsb_icao,N494LG  ,N494LG,AS50,9000,118.9,259.82,704,38.173766,-105.135279,8,186,0.004,[],[],967167,0.0,-18.7,False
a20c7a,adsr_icao,N231CS  ,N231CS,M20T,10000,167.0,340.05,-256,39.891632,-105.134085,0,0,0.0,[],[],145892,0.0,-16.5,False
a3ae87,adsb_icao,N3360X  ,N3360X,M20P,9400,139.3,45.29,,35.541237,-105.133842,9,75,0.112,[],[],448910,0.1,-15.3,False
a68fe8,adsr_icao,N52160  ,N52160,C172,5750,110.7,292.86,448,40.146927,-105.125977,0,0,0.422,[],[],869946,0.4,-10.4,False
a72f88,adsb_icao,N562ND  ,N562ND,C172,7425,107.3,355.72,128,40.052536,-105.125122,9,75,0.202,[],[],1964350,0.1,-4.0,False
a5844a,adsb_icao,N4547E  ,N4547E,C172,6600,96.5,199.37,,40.014628,-105.113255,10,25,0.024,[],[],1223321,0.0,-5.3,False
a6cb9e,adsb_icao,N537ND  ,N537ND,C172,ground,0.0,,,39.913272,-105.108948,9,75,27.612,[],[],2191816,27.6,-14.3,False
a64e69,other,VOI987  ,N505VL,A320,36975,470.0,163.6,,25.969849,-105.10304,0,0,3.792,[],[],4338548,3.5,-28.0,False
a0b316,adsb_icao,N144RU  ,N144RU,PA44,6400,109.3,309.81,,40.121521,-105.075928,10,25,0.422,[],[],1088062,0.1,-6.9,False
a8d5a4,adsb_icao,UAL1897 ,N66897,B739,33025,530.4,73.68,-64,36.444168,-105.073929,8,186,0.163,[],[],7938117,0.0,-17.1,False
a1976b,adsb_icao,N201TH  ,N201TH,C172,7400,57.8,336.54,,40.197601,-105.036316,10,25,0.422,[],[],1594114,0.0,-8.4,False
aca248,adsb_icao,SKW5048 ,N913EV,CRJ2,23250,362.7,188.24,,39.311317,-105.029358,8,186,0.343,[],[],3805117,0.1,-9.3,False
ab453e,adsb_icao,GAJ825  ,N825UP,B350,26000,249.3,281.81,,31.738152,-105.02254,8,186,0.324,[],[],2208039,0.1,-11.6,False
a07fed,adsb_icao,RTY131  ,N131LL,P28A,4975,60.4,160.67,64,40.45816,-105.015503,9,75,0.045,[],[],1509988,0.0,-15.8,False
a04a79,adsb_icao,N118FS  ,N118FS,C172,ground,0.0,,,40.462257,-105.015442,9,75,2.26,[],[],906298,2.3,-17.0,False
a897f4,adsb_icao,AAL1011 ,N653AW,A320,35050,541.1,79.46,-64,34.775499,-105.014019,8,186,0.251,[],[],7180397,0.0,-17.1,False
abba36,adsb_icao,N855D   ,N855D,BE55,ground,1.1,,,40.446784,-105.007433,9,75,0.102,[],[],37633,0.1,-13.3,False
a6bf31,adsb_icao,N5339M  ,N5339M,C172,7475,94.1,183.04,,39.590652,-105.001353,9,75,0.063,[],[],1298734,0.1,-13.3,False
a9026b,adsb_icao,LIFELN1 ,N68RX,AS50,ground,0.0,,,40.416138,-104.996918,9,75,0.241,[],[],1559124,0.2,-15.1,False
ace063,adsb_icao,JBU534  ,N929JB,A321,34975,492.6,81.36,-64,39.683641,-104.985291,8,186,0.422,[],[],12184610,0.3,-6.3,False
ad6bdc,adsb_icao,JBU1124 ,N964JT,A321,32950,544.7,87.16,128,35.1333,-104.979286,8,186,0.012,[],[],12389491,0.0,-9.4,False
71c362,adsb_icao,AAR2523 ,HL8362,A359,39000,512.2,112.26,64,44.551208,-104.974692,8,186,0.203,[],[],3229900,0.0,-18.1,False
a24c01,adsb_icao,SWA279  ,N247WN,B737,39000,522.8,99.25,64,34.804138,-104.959511,7,371,0.061,[],[],8724376,0.1,-8.1,False
a25d05,adsb_icao,UPS67   ,N251UP,MD11,30975,519.2,129.61,64,50.344208,-104.944008,8,186,0.102,[],[],2916485,0.1,-3.6,False
aa1f97,adsb_icao,AAL968  ,N751UW,A319,36925,508.0,80.48,0,34.576767,-104.926664,8,186,0.163,[],[],8273564,0.0,-8.7,False
a49d22,adsb_icao,DAL2348 ,N397DN,A321,32975,532.2,68.16,0,35.844711,-104.898922,8,186,0.045,[],[],9848956,0.0,-18.2,False
ac916e,adsb_icao,RTY909  ,N909JL,P28A,8500,115.4,85.03,576,40.632981,-104.876986,9,75,0.004,[],[],1535505,0.0,-9.9,False
a7cbb7,adsb_icao,N601HT  ,N601HT,PC12,7400,153.5,135.79,,38.31035,-104.873279,9,75,0.034,[],[],726305,0.0,-3.7,False
a017a5,adsb_icao,DAL1257 ,N105DU,BCS1,24000,413.0,318.44,,35.661942,-104.852543,8,186,0.367,[],[],9582870,0.0,-14.6,False
a8796c,adsb_icao,N645SP  ,N645SP,C172,5825,54.0,357.88,,39.568099,-104.850769,9,75,8.552,[],[],7856,5.0,-6.3,False
aaed05,adsb_icao,FGR803  ,N803AC,FA50,ground,0.0,,,39.568176,-104.848306,8,186,16.998,[],[],758550,17.0,-11.0,False
a121c0,adsb_icao,N172MT  ,N172MT,C172,ground,0.0,,,39.573382,-104.847382,9,75,7.105,[],[],1741909,1.6,-2.1,False
ad1506,adsb_icao,REH29   ,N942EM,AS50,6975,110.9,105.16,,38.855105,-104.840088,9,75,0.104,[],[],530309,0.1,-4.0,False
a0a530,adsb_icao,N1401E  ,N1401E,C172,7100,88.9,342.99,,38.987503,-104.808973,9,75,0.579,[],[],1117822,0.5,-6.7,False
a7140f,adsb_icao,N555XD  ,N555XD,BL8,6700,137.2,315.59,,39.512741,-104.801928,9,75,0.489,[],[],837104,0.1,-8.6,False
a33e1e,adsb_icao,N308MA  ,N308MA,M20T,9500,145.2,36.32,64,40.542903,-104.800394,9,75,0.012,[],[],92169,0.0,-6.2,False
a22642,adsb_icao,ASA883  ,N238AK,B739,32000,397.5,313.57,0,37.498014,-104.788672,8,186,0.063,[],[],8795850,0.0,-14.8,False
a662ef,adsb_icao,N510RJ  ,N510RJ,CH7B,7700,104.0,54.78,,39.247742,-104.777029,9,75,0.143,[],[],786713,0.1,-15.4,False
c03f85,other,WSW601  ,C-FYBK,B738,33900,440.0,350.0,,22.751475,-104.758606,0,0,21.889,[],[],5157918,21.7,-34.2,False
a5b3ad,adsb_icao,ASA647  ,N467AS,B739,34000,400.4,322.82,0,33.481201,-104.750409,8,186,0.842,[],[],10068989,0.1,-6.7,False
a88bee,adsb_icao,LIFELN2 ,N65RX,AS50,6675,114.4,275.01,,38.810787,-104.748718,9,75,0.56,[],[],685240,0.1,-4.4,False
c05eac,adsb_icao,ACA151  ,C-GJWD,A321,34000,421.5,280.11,64,50.64944,-104.732072,8,186,0.062,[],[],7831984,0.1,-8.0,False
adb8c0,adsb_icao,N98306  ,N98306,C172,8700,88.5,264.16,,39.179535,-104.725561,7,371,0.367,[],[],1363041,0.0,-14.0,False
a8333b,adsr_icao,N62740  ,N62740,C172,8400,101.0,277.97,-128,38.931564,-104.717142,0,0,1.074,[],[],506783,0.6,-1.8,False
aabb19,adsr_icao,N7905N  ,N7905N,C72R,6900,99.3,25.02,0,38.798492,-104.702991,0,0,0.57,[],[],292931,0.6,-11.2,False
acb124,adsb_icao,SKW3564 ,N917EV,CRJ2,ground,10.8,,,38.800662,-104.697815,8,186,0.103,[],[],3287767,0.1,-5.4,False
a59b5e,adsb_icao,UAL733  ,N460UA,A320,ground,8.2,,,39.852676,-104.696602,8,186,6.092,[],[],7490755,2.5,-17.2,False
a08f6b,adsb_icao,SKW4785 ,N135SY,E75L,5700,164.1,1.75,2560,39.884002,-104.696106,8,186,0.0,[],[],6854664,0.0,-10.2,False
a57f04,adsb_icao,UAL1239 ,N453UA,A320,ground,13.2,,,39.852013,-104.69496,8,186,0.489,[],[],7624912,0.3,-24.4,False
aa2bc5,adsb_icao,UAL1124 ,N75436,B739,ground,18.5,,,39.851986,-104.689514,8,186,0.56,[],[],8701990,0.6,-18.6,False
ab5383,adsb_icao,AAL2347 ,N829NN,B738,ground,14.2,180.0,-128,38.791631,-104.687866,8,186,0.349,[],[],5680308,0.3,-6.6,False
a08bb4,adsb_icao,SKW5783 ,N134SY,E75L,ground,0.0,,,39.857449,-104.680541,8,186,3.607,[],[],5855400,3.6,-3.2,False
aa3ae4,adsb_icao,UAL1898 ,N75853,B753,ground,8.2,,,39.855961,-104.679585,8,186,3.692,[],[],6503973,0.1,-11.4,False
a2abda,adsb_icao,SKW3551 ,N271SY,E75L,ground,7.2,,,39.852814,-104.677809,8,186,0.579,[],[],6673307,0.4,-4.8,False
a69072,adsb_icao,TNKR912 ,N522AX,DC10,17475,377.1,358.48,0,38.038625,-104.676958,8,186,0.034,[],[],366519,0.0,-11.0,False
a5f208,adsb_icao,SWA3802 ,N482WN,B737,ground,13.8,,,39.864658,-104.67651,7,371,0.605,[],[],9070127,0.4,-5.0,False
ab77d5,adsb_icao,UAL270  ,N838UA,A319,ground,0.0,,,39.857467,-104.67627,8,186,47.77,[],[],8430725,47.8,-5.6,False
a1ff46,adsb_icao,FFT72   ,N228FR,A320,ground,0.0,,,39.853466,-104.676092,8,186,3.675,[],[],7407325,0.2,-3.3,False
a4460d,adsb_icao,UAL259  ,N37470,B739,ground,12.2,,,39.861237,-104.675824,8,186,2.769,[],[],8375438,2.8,-8.0,False
a73f35,adsb_icao,SWA4275 ,N566WN,B737,ground,0.0,,,39.862577,-104.675705,7,371,4.958,[],[],7334157,0.0,-12.9,False
a3a8ef,adsb_icao,FFT679  ,N335FR,A20N,ground,0.0,,,39.853441,-104.675476,8,186,7.731,[],[],7897399,7.7,-9.5,False
a972d3,adsb_icao,FFT752  ,N708FR,A321,ground,0.0,,,39.85351,-104.675095,8,186,4.179,[],[],7753660,1.5,-2.7,False
ab2169,adsb_icao,UAL680  ,N816UA,A319,ground,0.0,,,39.8599,-104.675034,8,186,0.004,[],[],9098922,0.0,-15.9,False
aa7abd,adsb_icao,UAL225  ,N77430,B739,ground,7.8,,,39.860653,-104.674749,8,186,0.004,[],[],8413833,0.0,-7.0,False
a9d5e5,adsb_icao,UAL644  ,N73276,B738,ground,7.2,,,39.860641,-104.673391,8,186,0.384,[],[],8361357,0.4,-10.8,False
aa7e79,adsb_icao,UAL1199 ,N77535,B738,ground,13.2,,,39.86132,-104.672485,8,186,0.596,[],[],6723235,0.6,-5.3,False
ac0cb1,adsb_icao,SKW5762 ,N876AS,CRJ2,ground,5.2,,,39.86063,-104.670689,8,186,18.685,[],[],4482523,18.7,-8.7,False
a448f8,adsb_icao,UAL1842 ,N37516,B39M,ground,4.8,,,39.860621,-104.669907,8,186,15.604,[],[],9075382,2.8,-11.5,False
ad6ca7,adsb_icao,SKW4741 ,N964SW,CRJ2,ground,0.0,,,39.855251,-104.669256,8,186,1.001,[],[],3729634,0.6,-12.1,False
a94b4d,adsb_icao,UAL2162 ,N69835,B739,ground,1.9,,,39.859303,-104.669121,8,186,42.734,[],[],8278718,42.7,-10.4,False
aaac21,adsb_icao,SKW5489 ,N787SK,CRJ7,ground,0.0,,,39.858021,-104.669092,8,186,45.289,[],[],5152997,45.3,-9.5,False
ace13e,adsb_icao,SKW5282 ,N929SW,CRJ2,ground,4.8,,,39.860619,-104.669017,8,186,6.395,[],[],4813336,1.5,-8.4,False
a7f44d,adsb_icao,SKW5482 ,N611UX,E75L,ground,0.0,,,39.855251,-104.667853,8,186,3.411,[],[],6266688,3.0,-8.2,False
abd135,adsb_icao,SWA56   ,N8600F,B738,ground,5.2,,,39.860596,-104.667599,8,186,1.596,[],[],7875294,1.6,-7.6,False
aaa0fc,adsb_icao,SKW6003 ,N784SK,CRJ7,ground,14.2,,,39.861273,-104.666611,8,186,7.144,[],[],4114293,7.1,-7.8,False
a4dd8f,adsb_icao,SWA2227 ,N412WN,B737,ground,23.5,,,39.861271,-104.666509,7,371,27.881,[],[],7743911,8.8,-9.8,False
a89f62,adsb_icao,AAL1329 ,N655AW,A320,ground,14.2,,,39.852242,-104.665649,8,186,22.135,[],[],5715163,22.1,-6.8,False
a9c6a0,adsb_icao,SWA2884 ,N729SW,B737,ground,18.5,,,39.863915,-104.663437,7,371,1.001,[],[],6873118,1.0,-12.0,False
aa5f56,adsb_icao,ABX3155 ,N768AX,B762,ground,22.5,0.0,,39.855148,-104.662389,8,186,0.102,[],[],6409007,0.1,-4.2,False
a5c694,adsb_icao,UAL575  ,N471UA,A320,ground,11.8,,,39.859295,-104.662338,8,186,3.997,[],[],7911216,4.0,-13.1,False
a11fe7,adsb_icao,UCA4268 ,N17146,E45X,ground,10.2,,,39.86039,-104.662315,8,186,0.384,[],[],3726903,0.0,-8.8,False
ac523c,adsb_icao,UAL360  ,N893UA,A319,ground,12.8,,,39.861809,-104.6623,8,186,2.381,[],[],7635118,2.4,-13.7,False
ac3f55,adsb_icao,SKW4719 ,N889AS,CRJ2,ground,18.5,,,39.863354,-104.662285,8,186,0.596,[],[],4492269,0.6,-10.9,False
abc40d,adsb_icao,SWA3821 ,N8572X,B738,ground,9.8,,,39.876606,-104.662121,8,186,0.374,[],[],9419039,0.4,-17.3,False
a2bba8,adsb_icao,UAL1581 ,N27515,B39M,ground,11.2,,,39.874959,-104.661987,8,186,0.374,[],[],10046754,0.4,-8.8,False
a9d5df,adsb_icao,UAL1084 ,N73270,B738,ground,11.8,,,39.877567,-104.661449,8,186,3.343,[],[],8120693,3.3,-23.5,False
a6c247,adsb_icao,UAL2647 ,N53441,B739,6750,201.0,0.86,-640,39.758451,-104.661438,8,186,0.012,[],[],7865417,0.0,-7.4,False
ac121a,adsb_icao,UAL2272 ,N877UA,A319,ground,20.5,,,39.864927,-104.65007,8,186,5.802,[],[],8334893,5.8,-14.2,False
0d0b91,other,VOI670  ,XA-VRJ,A20N,36000,400.0,310.0,0,21.733378,-104.64798,0,0,3.792,[],[],4260154,3.5,-35.8,False
ab5bf0,adsb_icao,SWA3979 ,N8309C,B738,6200,168.0,0.0,-896,39.787546,-104.64209,8,186,0.104,[],[],7744835,0.1,-9.3,False
a80cf8,adsb_icao,FDX3702 ,N618FE,MD11,35975,417.2,265.74,64,39.993347,-104.636292,8,186,0.143,[],[],3145680,0.0,-6.0,False
ad8b61,adsb_icao,LYM4720 ,N972DC,E145,11800,307.5,31.57,3328,40.116112,-104.628109,8,186,0.422,[],[],2872391,0.1,-6.7,False
a3c549,adsb_icao,FFT71   ,N342FR,A20N,9450,294.6,322.59,-1792,39.564375,-104.619324,8,186,0.56,[],[],8917535,0.1,-6.4,False
a35aa7,adsb_icao,N315NY  ,N315NY,PA27,6300,155.1,88.15,-448,38.284607,-104.608831,9,75,0.064,[],[],1863568,0.0,-8.8,False
aa432d,adsb_icao,SWA3383 ,N760SW,B737,39000,498.1,69.31,0,38.952259,-104.606995,7,371,0.36,[],[],8139292,0.0,-13.8,False
a635ff,adsb_icao,N5HT    ,N5HT,TBM7,9900,235.1,240.71,,40.399801,-104.569931,9,75,0.103,[],[],261676,0.1,-6.8,False
a426e0,adsb_icao,LXJ367  ,N367FX,E55P,43000,340.9,294.99,0,31.919083,-104.561993,8,186,0.163,[],[],2510641,0.0,-12.3,False
a4dd51,adsb_icao,UAL2258 ,N412UA,A320,9850,286.8,85.8,2624,39.950572,-104.54053,8,186,0.349,[],[],9092787,0.1,-7.4,False
a0b03d,adsb_icao,N1430R  ,N1430R,RV14,6500,137.6,40.29,-256,39.767624,-104.521299,9,75,0.062,[],[],122042,0.1,-15.0,False
ab0a92,adsb_icao,RTY810  ,N810NK,P28A,7525,91.0,14.65,64,40.631424,-104.512695,9,75,0.324,[],[],1020833,0.2,-11.0,False
abf3da,adsb_icao,SWA3359 ,N8699A,B738,11225,251.2,182.28,-320,39.840271,-104.499923,7,371,0.202,[],[],9935990,0.0,-8.3,False
a4c048,adsb_icao,N405MA  ,N405MA,DA40,8350,120.3,85.71,128,38.867255,-104.495544,9,75,0.56,[],[],937266,0.1,-11.0,False
a38748,adsb_icao,EMD4    ,N3262R,BE9L,20300,237.1,105.91,,38.915762,-104.491943,8,186,0.56,[],[],1528545,0.0,-10.6,False
a14f8e,adsb_icao,N184AF  ,N184AF,C172,8500,126.4,320.14,,38.912271,-104.454529,10,25,0.221,[],[],2038919,0.1,-14.1,False
a5d27e,adsb_icao,N4741N  ,N4741N,C182,8300,150.8,191.09,,38.622437,-104.451082,9,75,0.349,[],[],143138,0.1,-5.8,False
ac6118,adsb_icao,UAL1890 ,N897UA,A319,38000,380.1,250.8,-64,36.830933,-104.426765,8,186,0.064,[],[],9364789,0.1,-17.8,False
a8b6be,adsb_icao,N6601K  ,N6601K,C172,7675,70.5,353.48,-192,38.981215,-104.425781,9,75,0.104,[],[],1398019,0.1,-13.9,False
a05632,adsb_icao,N1201E  ,N1201E,C172,8475,114.4,354.99,128,38.739702,-104.420044,9,75,0.399,[],[],2081820,0.1,-14.3,False
a9ee0d,adsb_icao,N739SC  ,N739SC,C172,7300,115.6,300.11,,39.699554,-104.411674,9,75,0.2,[],[],934557,0.0,-4.2,False
ada336,adsb_icao,AAL1659 ,N978UY,A321,32025,403.6,278.69,-64,38.25943,-104.407576,8,186,0.004,[],[],5278526,0.0,-17.8,False
a5fac9,adsb_icao,N4847G  ,N4847G,C172,6400,89.2,317.73,,39.779306,-104.391541,9,75,0.56,[],[],781220,0.6,-9.5,False
a6acc9,adsb_icao,N5290V  ,N5290V,C172,6950,121.7,227.0,64,40.519813,-104.381228,9,75,0.0,[],[],3162614,0.0,-11.5,False
a94b50,adsb_icao,UAL2049 ,N69838,B739,13000,309.7,114.41,2368,39.795227,-104.351667,8,186,0.367,[],[],8743246,0.1,-9.4,False
a2615e,adsb_icao,UAL1967 ,N25201,B738,11100,327.4,84.74,1472,39.95951,-104.3341,8,186,0.367,[],[],8058400,0.0,-7.5,False
ab120b,adsb_icao,DAL920  ,N812NW,A333,38000,393.9,261.97,0,33.373998,-104.316419,8,186,0.349,[],[],7799470,0.3,-6.3,False
ad08bd,adsb_icao,SKW4801 ,N939SW,CRJ2,26325,393.6,166.03,,38.955002,-104.302886,8,186,0.2,[],[],4674475,0.0,-8.9,False
a5760f,adsb_icao,KFS22   ,N451CK,LJ45,41025,497.6,139.97,64,35.909134,-104.265232,8,186,0.349,[],[],2332742,0.0,-22.0,False
a9d605,adsb_icao,UAL764  ,N73283,B738,20975,447.9,34.08,1536,40.547379,-104.262085,8,186,0.103,[],[],8765605,0.0,-9.9,False
a5a2cc,adsb_icao,UAL1602 ,N462UA,A320,13000,243.2,267.41,0,39.432541,-104.255,8,186,0.004,[],[],8221269,0.0,-12.8,False
ac0bc4,adsb_icao,UAL2355 ,N87531,B738,37000,538.7,97.57,0,31.698955,-104.24762,8,186,0.142,[],[],7379857,0.0,-13.6,False
a89e93,adsb_icao,N65440  ,N65440,C152,8300,98.3,274.67,,39.315033,-104.217801,10,25,0.324,[],[],810324,0.0,-19.6,False
a35d73,adsb_icao,DAL1199 ,N316DN,A321,34950,478.8,57.54,128,40.647878,-104.203137,8,186,0.034,[],[],9633741,0.0,-5.8,False
a254da,adsb_icao,UAL935  ,N24976,B789,40000,459.5,231.98,,42.361084,-104.197894,8,186,0.062,[],[],4479968,0.0,-10.6,False
a2b0ed,adsb_icao,UAL1211 ,N27246,B738,15950,346.4,114.2,2368,39.739457,-104.191223,8,186,0.0,[],[],7175977,0.0,-9.8,False
a14f46,adsb_icao,N1838E  ,N1838E,C172,8425,121.2,307.63,0,38.483292,-104.174316,8,186,0.36,[],[],1674071,0.0,-10.9,False
71c208,adsb_icao,KAL9050 ,HL8208,B77W,34000,467.7,317.17,64,54.972141,-104.170948,8,186,0.062,[],[],3754253,0.1,-21.2,False
aa6aa1,adsb_icao,SKW3234 ,N770SK,CRJ7,37000,534.8,130.45,,36.978882,-104.162779,8,186,0.243,[],[],4896744,0.1,-18.4,False
478d42,adsb_icao,SAS932  ,LN-RKR,A333,35000,478.0,40.59,0,51.208969,-104.162045,8,186,0.424,[],[],5237213,0.1,-13.2,False
a28261,adsb_icao,N2607Y  ,N2607Y,P28A,7600,126.1,182.27,,39.780098,-104.144226,9,75,0.143,[],[],2082138,0.0,-12.2,False
a2b110,adsb_icao,UAL2613 ,N27256,B38M,13050,386.3,99.54,2112,39.903351,-104.13624,8,186,0.324,[],[],7906544,0.0,-6.2,False
aa1856,adsb_icao,N75GR   ,N75GR,H25B,41000,438.6,21.53,,30.001785,-104.117162,8,186,0.045,[],[],1065179,0.0,-11.4,False
a7edf2,mlat,,N61RX,AS50,5825,162.0,306.0,-2,38.436936,-104.109485,0,0,0.164,"['gs', 'track', 'baro_rate', 'lat', 'lon', 'nic', 'rc']",[],334810,0.1,-24.7,False
a3687e,adsb_icao,AJT886  ,N319CM,B763,37950,397.4,257.5,-64,37.596844,-104.094742,8,186,0.221,[],[],7032214,0.1,-10.4,False
a602cd,adsb_icao,SKW4665 ,N487CA,CRJ2,30350,374.0,11.88,,41.420883,-104.0625,8,186,0.383,[],[],4278666,0.1,-10.0,False
a5ca89,adsb_icao,SWA2971 ,N472WN,B737,18050,348.5,81.92,2688,39.985107,-104.036011,7,371,0.2,[],[],2637063,0.1,-11.1,False
a0f73c,adsb_icao,AAL2360 ,N161UW,A321,30000,399.0,279.96,0,34.674434,-104.032803,8,186,0.385,[],[],4747316,0.0,-6.6,False
ab741e,adsb_icao,UAL1596 ,N837UA,A319,18850,412.8,109.53,2432,39.679733,-104.015211,8,186,0.2,[],[],9044325,0.0,-9.2,False
a973d6,adsb_icao,SPA708  ,N708S,B735,36025,365.0,275.98,64,31.770538,-103.949082,8,186,0.374,[],[],1360394,0.0,-5.1,False
a4e6c0,adsb_icao,AAL2670 ,N415AN,A21N,35000,541.1,103.57,0,31.830322,-103.919183,8,186,0.163,[],[],8789664,0.0,-6.1,False
a05cc7,adsb_icao,SKW5626 ,N122SY,E75L,17775,376.5,97.79,1984,39.763013,-103.911255,8,186,0.0,[],[],6528438,0.0,-10.0,False
a49206,adsb_icao,DAL1190 ,N394DX,A321,34975,486.2,62.7,0,41.47269,-103.905562,8,186,0.202,[],[],8776364,0.2,-8.2,False
a00bab,adsb_icao,N1016X  ,N1016X,M20T,12400,150.9,279.15,,31.542027,-103.87348,9,75,0.283,[],[],153823,0.3,-15.6,False
c045f1,adsb_icao,WJA669  ,C-GAMQ,B38M,34000,427.6,286.02,0,50.277191,-103.802876,8,186,0.5,[],[],5965517,0.1,-21.7,False
780d9c,adsc,MU208   ,B-2020,B77W,30000,,306.35,,62.289391,-103.773766,0,0,308.297,[],[],725409,308.3,-23.8,False
a86a28,adsb_icao,NKS533  ,N641NK,A320,36000,380.5,255.85,64,36.639404,-103.759499,8,186,0.112,[],[],7399153,0.1,-17.1,False
0d07b3,other,VOI679  ,XA-VOZ,A320,27600,480.0,150.0,-640,21.786758,-103.712386,0,0,3.792,[],[],4231858,3.5,-21.8,False
a0a96c,adsb_icao,UCA4253 ,N14148,E45X,17650,386.1,103.78,1536,39.716926,-103.707031,8,186,0.0,[],[],3141249,0.0,-8.0,False
a296e5,adsb_icao,,N266SP,C172,6200,,,,41.818909,-103.68447,8,186,0.421,[],[],1393217,0.4,-24.7,False
a7fb7d,adsb_icao,SKW6282 ,N613SK,CRJ7,36000,395.6,241.3,,37.911537,-103.680427,8,186,0.349,[],[],6481167,0.0,-10.5,False
a2a416,adsb_icao,MDS269  ,N2699Y,SW4,21100,287.1,63.08,,32.980538,-103.663068,9,75,0.045,[],[],1271006,0.0,-7.0,False
a1bc92,adsb_icao,JBU615  ,N2105J,A21N,34000,409.6,250.46,-64,42.844162,-103.647127,8,186,0.142,[],[],10607479,0.0,-15.0,False
a726fb,adsb_icao,ASA765  ,N560AS,B738,36000,431.8,275.18,-128,47.377991,-103.62339,8,186,0.728,[],[],5367366,0.7,-23.3,False
0d093e,other,LCT481  ,XA-NFP,E145,26125,430.0,250.0,-2620,20.746424,-103.620101,0,0,3.792,[],[],1103896,3.5,-35.3,False
adf0a3,adsb_icao,FTH998  ,N998CX,C750,9975,312.1,349.66,,37.246353,-103.59897,8,186,2.458,[],[],1925660,0.0,-27.2,False
ab0158,adsb_icao,UAL1554 ,N808UA,A319,22050,426.4,77.95,1984,40.063321,-103.51206,8,186,0.045,[],[],7738847,0.0,-11.3,False
ab00ad,adsb_icao,N808ME  ,N808ME,GLF5,45000,545.8,101.41,0,32.221664,-103.508679,8,186,0.163,[],[],963396,0.0,-10.1,False
a1110d,adsb_icao,SKW5781 ,N168SY,E75L,20275,418.2,95.9,1280,39.722534,-103.494017,8,186,0.489,[],[],499503,0.1,-12.9,False
aa26c8,adsb_icao,SKW3217 ,N753SK,CRJ7,37025,545.3,86.0,,35.209442,-103.466324,8,186,0.045,[],[],5759136,0.0,-13.8,False
a43ea6,adsb_icao,UAL397  ,N37277,B738,34050,429.8,47.92,704,41.132719,-103.436716,9,75,0.199,[],[],7285926,0.1,-15.3,False
a1235b,adsb_icao,UAL1983 ,N17229,B738,24000,423.3,312.32,0,38.749291,-103.396973,8,186,0.143,[],[],6840855,0.0,-16.3,False
a06bd3,adsb_icao,AAL673  ,N126UW,A320,35025,486.2,56.83,0,37.307243,-103.349643,8,186,0.0,[],[],6834919,0.0,-12.6,False
a854d0,adsb_icao,JBU2218 ,N636JB,A320,35000,539.1,88.72,-64,34.451981,-103.281518,8,186,0.163,[],[],7816232,0.0,-9.6,False
c01a5c,adsb_icao,JZA467  ,C-FJZN,CRJ9,20600,404.8,266.46,,50.355835,-103.280736,8,186,0.331,[],[],5676609,0.1,-20.6,False
a82a06,adsb_icao,NKS1069 ,N625NK,A320,36025,407.4,254.19,64,39.867966,-103.279067,8,186,0.422,[],[],10074589,0.0,-7.1,False
ac6886,adsb_icao,UAL1810 ,N899UA,A319,34600,397.4,301.73,-1408,39.051178,-103.200073,8,186,0.221,[],[],8897711,0.0,-24.6,False
ad2573,adsb_icao,SWA2920 ,N946WN,B737,39000,500.2,143.86,0,36.931091,-103.19645,7,371,0.241,[],[],8798875,0.1,-13.6,False
a9b38f,adsb_icao,N724MV  ,N724MV,GLEX,45000,506.3,71.1,64,39.554169,-103.180608,8,186,0.103,[],[],771932,0.0,-10.3,False
adc17b,adsb_icao,AAL1456 ,N986AN,A321,30000,412.9,305.54,0,36.057953,-103.179874,8,186,0.331,[],[],4213064,0.0,-16.4,False
